Class,H_len,H_upp_len,H_dot,H_com,H_lt,CC_exists,S_len,S_upp_len,S_emoji_has,S_lit_has,S_percent_has,S_dollar_has,S_euro_has,S_excl_has,S_dot_has,S_bold_has,S_quote_count,S_dot_count,S_dash_count,S_excl_count,Time_minutes_past,B_len,B_upp_len,B_emoji_has,B_lit_has,B_percent_has,B_dollar_has,B_euro_has,B_excl_has,B_dot_has,B_bold_has,B_quote_count,B_dot_count,B_dash_count,B_excl_count,B_subscribe_has,B_https_has,B_html_has,B_tag_len
0,32,0.03,0,1,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,18.02,31489,0,0,0,1,0,1,1,1,0,3.49,0.54,2.81,0.03,0,1,0,2.05
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,6.23,17097,0,0,0,1,0,0,1,1,0,2.62,0.58,1.89,0.3,0,1,1,1.13
0,41,0.05,0,1,0,0,33,0,0,0,0,0,0,0,1,0,0,2,0,0,1.83,40232,0,0,0,1,1,0,1,1,0,1.98,0.64,2.79,0.18,1,1,1,0.9
0,33,0.03,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,10882,0,0,0,1,0,0,1,1,0,1.4,0.56,1.38,0.14,0,1,1,1.66
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,12873,0,0,1,1,0,0,1,1,0,2.07,0.96,2.41,0.04,0,1,0,1.68
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12873,0,0,1,1,0,0,1,1,0,2.07,0.96,2.41,0.04,0,1,0,1.68
0,32,0.09,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,43159,0,1,0,1,0,0,1,1,0,3.19,0.51,2.89,0.47,1,1,0,1.94
0,31,0.03,0,1,0,0,69,0,0,1,0,0,0,0,1,0,0,1,0,0,29.9,12294,0,0,1,1,0,0,1,1,0,1.47,0.51,2.38,0.58,1,1,1,1.05
0,47,0.02,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,1,0,0,9.6,55839,0,0,0,1,0,0,1,1,0,3.01,0.41,3.7,0.63,0,1,0,2.08
0,31,0.03,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,19.62,62462,0,0,0,1,0,0,1,1,0,2.64,1.23,1.24,0.45,1,1,1,1.51
0,41,0.05,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,25414,0,0,0,1,0,0,1,1,0,2.13,0.6,2.94,0.27,1,1,1,1.09
0,31,0.03,0,1,0,0,69,0,0,1,0,0,0,0,1,0,0,1,0,0,18.42,12310,0,0,1,1,0,0,1,1,0,1.47,0.51,2.31,0.58,1,1,1,1.05
0,55,0.07,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,34091,0,0,0,1,1,0,1,1,0,4.32,0.51,1.51,0.23,1,1,1,2.07
0,73,0.05,0,1,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,29144,0,0,1,1,0,0,1,1,0,2.46,0.95,2.12,0.03,0,1,1,1.47
0,36,0.06,0,0,0,1,37,0,0,0,0,0,0,0,0,0,2,0,0,0,18.0,10617,0,0,1,1,0,0,1,1,0,3.65,0.79,1.51,0.04,0,1,1,1.77
0,43,0.05,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,8696,0,0,1,1,0,0,0,1,0,2.44,0.68,1.94,0.0,0,1,0,2.76
0,43,0.05,0,1,0,1,37,0,0,0,0,0,0,0,0,0,2,0,0,0,24.33,24751,0,1,1,1,1,0,1,1,0,1.18,0.7,0.86,0.28,0,1,0,1.06
0,54,0.04,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,12254,0,1,1,1,0,0,1,1,0,2.33,0.97,2.26,0.04,0,1,0,2.75
0,52,0.08,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,33511,0,0,0,1,0,0,1,1,0,1.96,0.39,4.88,0.08,1,1,1,1.23
0,52,0.08,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,33495,0,0,0,1,0,0,1,1,0,1.96,0.39,4.87,0.08,1,1,1,1.23
0,30,0.03,0,0,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,13.42,9336,0,0,1,1,0,1,1,1,0,2.68,4.1,0.89,0.01,0,1,1,1.56
0,27,0.15,0,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,14.08,25864,0,0,1,1,0,0,1,1,0,2.07,0.29,5.5,0.06,0,1,1,1.15
0,48,0.04,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,23196,0,0,0,1,1,0,1,1,0,2.14,0.56,3.02,0.29,1,1,1,1.16
0,47,0.04,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,1,1,7.97,20300,0,0,0,1,0,0,1,1,0,2.37,0.39,2.14,0.54,1,1,0,1.55
0,50,0.04,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,77097,0,0,0,1,0,0,1,1,0,1.46,0.34,2.74,0.05,1,1,1,0.62
0,50,0.04,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.47,44215,0,0,0,1,0,0,1,1,0,1.48,0.31,2.68,0.09,1,1,1,0.99
0,32,0.03,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,18142,0,0,0,1,0,0,1,1,0,2.11,0.45,2.97,0.36,1,1,1,1.14
0,42,0.05,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98,20507,0,0,0,1,0,0,1,1,0,1.49,0.97,3.55,0.01,1,1,1,1.01
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67,25257,0,0,0,1,0,1,1,1,0,0.81,0.82,2.76,0.05,0,1,1,0.44
0,40,0.05,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,3627,0,1,1,0,0,0,1,1,0,2.81,0.96,3.67,0.03,0,0,0,2.07
0,40,0.05,0,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,15.63,1451,0,0,1,0,0,0,1,1,0,3.03,1.31,2.96,0.07,0,0,0,1.45
0,48,0.04,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,17.75,1725,0,0,1,0,0,0,1,1,0,2.78,0.99,2.9,0.29,0,0,0,1.68
0,41,0.02,0,1,0,0,62,0,0,0,0,0,0,0,1,0,0,2,0,0,0.53,24377,0,0,0,1,0,0,1,1,0,2.19,0.67,1.42,0.07,1,1,1,1.3
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,11.62,17103,0,0,0,1,0,0,1,1,0,2.62,0.58,1.91,0.3,0,1,1,1.13
0,31,0.03,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,41134,0,0,1,1,0,0,1,1,0,0.68,0.39,2.01,0.18,1,1,1,1.08
0,42,0.05,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48521,0,0,0,1,0,0,1,1,0,2.48,0.26,2.29,0.08,1,1,1,1.57
0,39,0.03,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.52,34136,0,0,0,1,0,1,1,1,0,2.31,0.33,1.8,0.18,1,1,0,1.55
0,26,0.04,0,1,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,10.75,8666,0,0,1,1,0,1,1,1,0,2.12,0.54,1.82,0.3,0,1,1,3.01
0,39,0.03,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,117914,0,0,0,1,0,0,1,1,0,1.55,0.34,2.17,0.28,1,1,1,0.53
0,57,0.11,0,1,0,0,44,0,1,0,0,0,0,1,0,0,0,0,0,1,0.35,51994,0,1,0,1,1,0,1,1,0,4.37,0.48,1.76,0.17,1,1,1,2.02
0,31,0.03,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1.18,57439,0,0,0,1,0,0,1,1,0,2.49,1.29,1.24,0.48,1,1,1,1.45
0,39,0.05,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,31852,0,0,0,1,0,0,1,1,0,1.9,1.05,1.48,0.07,1,1,1,0.79
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,1,0,0,1,0,0,24.28,45986,0,0,0,1,0,0,1,1,0,2.12,1.46,1.21,0.61,0,1,1,1.31
0,32,0.03,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,26.05,69918,0,0,1,1,0,1,1,1,0,2.95,1.13,1.39,0.4,0,1,1,1.88
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,1,0,0,1,0,0,25.93,54328,0,0,0,1,0,0,1,1,0,2.68,1.3,1.4,0.52,0,1,1,1.65
0,28,0.04,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,20104,0,0,0,1,0,0,1,1,0,2.3,0.3,2.14,0.15,0,1,1,1.29
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37,12874,0,0,1,1,0,0,1,1,0,2.07,0.96,2.42,0.04,0,1,0,1.68
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,13050,0,0,1,1,0,0,1,1,0,2.07,0.94,2.4,0.04,0,1,0,1.66
0,48,0.04,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,23.12,12622,0,0,1,1,0,0,1,1,0,2.11,0.94,2.43,0.04,0,1,0,1.71
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73,12874,0,0,1,1,0,0,1,1,0,2.07,0.96,2.42,0.04,0,1,0,1.68
0,32,0.03,0,1,0,0,31,0,0,0,0,0,0,1,0,0,0,0,1,1,0.47,62227,0,0,1,1,0,1,1,1,0,2.89,1.19,1.45,0.45,0,1,1,1.82
0,34,0.24,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,11.07,12281,0,0,1,1,0,0,1,1,0,3.79,0.83,1.45,0.08,0,1,1,2.25
0,42,0.05,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,41603,0,0,0,1,0,0,1,1,0,2.2,0.33,2.46,0.11,1,1,1,1.33
0,52,0.08,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,30295,0,0,0,1,0,0,1,1,0,2.15,0.43,5.09,0.09,1,1,1,1.34
0,52,0.08,0,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,30335,0,0,0,1,0,0,1,1,0,2.15,0.43,5.09,0.09,1,1,1,1.34
0,39,0.03,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,117576,0,0,0,1,0,0,1,1,0,1.55,0.34,2.03,0.28,1,1,1,0.54
0,42,0.05,0,1,0,0,91,0,0,0,0,0,0,0,1,0,0,1,0,0,1.8,4551,0,0,0,0,0,0,1,1,0,0.13,1.01,0.04,0.04,0,1,1,1.74
0,31,0.03,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,47090,0,0,0,1,0,0,1,1,0,2.23,1.44,1.23,0.59,1,1,1,1.26
0,47,0.02,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,1,0,0,11.88,58097,0,0,0,1,0,0,1,1,0,3.23,0.37,4.11,0.65,0,1,0,2.03
0,47,0.04,0,0,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,2.05,26642,0,1,0,1,0,1,1,1,0,2.3,0.39,1.95,0.45,1,1,0,1.58
0,33,0.0,1,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,9.82,140233,0,1,1,1,1,0,1,1,0,0.82,0.77,0.76,0.78,0,1,0,0.88
0,32,0.03,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,21007,0,0,0,1,0,0,1,1,0,1.89,0.45,2.66,0.31,1,1,1,0.98
0,29,0.17,0,0,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,22.17,16419,0,1,0,1,0,0,1,1,0,3.07,0.82,2.15,0.3,1,1,1,1.46
0,48,0.04,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,6998,0,0,0,1,0,0,1,1,0,2.83,0.7,2.04,0.01,1,1,1,1.69
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,16.1,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,33,0.0,1,0,1,0,78,0,0,1,0,0,0,0,1,0,0,1,0,0,27.12,301857,0,1,1,1,1,0,1,1,0,0.87,0.72,0.69,0.73,0,1,0,0.74
0,23,0.0,0,0,1,0,23,0,0,1,0,0,0,0,0,0,0,0,1,0,23.12,8956,0,0,1,1,0,1,1,1,0,1.85,1.07,2.1,0.31,0,1,1,1.13
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,13.83,9400,0,0,1,1,1,1,1,1,0,1.26,1.18,1.86,0.03,0,1,1,1.26
0,31,0.13,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,3036,0,0,1,1,0,0,0,1,0,0.79,1.68,0.72,0.0,0,1,0,1.05
0,50,0.04,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,44177,0,0,1,1,0,0,1,1,0,1.48,0.31,2.62,0.1,1,1,1,0.99
0,48,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,3836,0,1,1,0,0,0,1,1,0,2.4,1.17,2.19,0.18,0,0,0,3.23
0,48,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,24.12,3720,0,0,1,0,0,0,1,1,0,2.37,1.21,2.04,0.13,0,0,0,3.23
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,4.25,17103,0,0,0,1,0,0,1,1,0,2.62,0.58,1.91,0.3,0,1,1,1.13
0,55,0.05,0,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,25.65,17714,0,0,0,1,0,0,1,1,0,0.71,0.67,1.66,0.36,1,1,0,1.25
0,29,0.0,0,1,0,0,85,0,0,0,0,0,0,0,1,0,0,2,1,0,22.67,33064,0,0,0,1,0,0,1,1,0,2.22,0.7,2.44,0.32,1,1,0,1.25
0,51,0.04,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,27.42,4638,0,1,0,1,0,0,0,1,0,1.94,0.6,1.83,0.0,0,1,1,2.41
0,30,0.03,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73,7639,0,0,0,1,0,0,1,1,0,3.12,0.55,1.65,0.05,0,1,1,2.21
0,42,0.14,0,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,29.1,10898,0,0,1,1,0,0,1,1,0,0.42,0.28,2.79,0.29,0,0,1,0.72
0,33,0.03,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23,35054,0,0,0,1,0,0,1,1,0,1.11,0.51,2.52,0.37,1,1,1,0.63
0,54,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98,7011,0,0,1,0,0,0,1,1,0,2.05,1.65,1.13,0.07,0,0,0,2.97
0,54,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,25129,0,1,1,1,1,0,1,1,0,1.42,0.9,0.9,0.64,0,1,0,1.23
0,41,0.05,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23,1302,0,0,0,0,0,0,0,1,0,2.3,0.61,1.84,0.0,0,0,1,1.54
0,41,0.05,0,0,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,16.55,1534,0,0,0,0,0,0,0,1,0,3.13,0.39,2.28,0.0,0,0,1,1.56
0,54,0.04,0,0,1,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,15.05,8382,0,0,1,1,0,0,0,1,0,1.88,0.61,2.45,0.0,0,1,1,0.89
0,24,0.0,0,1,0,0,128,0,0,1,0,0,0,0,1,0,0,2,1,0,22.4,36000,0,0,1,1,0,0,1,1,0,2.27,0.68,2.4,0.3,1,1,0,1.27
0,24,0.0,0,1,0,0,124,0,0,1,0,0,0,0,1,0,0,2,1,0,23.82,35122,0,0,1,1,0,0,1,1,0,2.33,0.67,2.41,0.31,1,1,0,1.31
0,31,0.03,0,1,0,0,25,0,0,0,0,0,0,0,1,0,0,3,0,0,1.1,41921,0,0,0,1,0,0,1,1,0,2.01,1.58,1.25,0.66,1,1,1,1.12
0,39,0.05,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,25136,0,0,0,1,0,0,1,1,0,1.56,0.99,1.34,0.08,1,1,1,0.72
0,41,0.05,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,9439,0,1,1,1,1,0,1,1,0,1.12,1.01,0.81,0.48,0,0,1,0.63
0,40,0.05,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,101303,0,0,0,1,0,0,1,1,0,1.18,0.56,3.86,0.11,1,1,0,0.5
0,34,0.06,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98,6648,0,1,1,1,1,0,1,1,0,2.78,1.07,1.84,0.23,0,0,0,2.54
0,48,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,12648,0,0,1,1,0,0,1,1,0,2.1,0.93,2.42,0.04,0,1,0,1.71
0,48,0.04,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,12769,0,0,1,1,0,0,1,1,0,2.11,0.93,2.42,0.04,0,1,0,1.69
0,55,0.07,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,30451,0,0,0,1,1,0,1,1,0,4.12,0.55,1.49,0.25,1,1,1,2.02
0,48,0.04,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97,14416,0,1,1,1,0,0,1,1,0,2.39,1.16,2.09,0.03,0,1,0,2.82
0,48,0.04,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,14166,0,1,1,1,1,0,1,1,0,2.14,1.1,1.5,0.11,0,0,0,2.99
0,48,0.04,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22.02,15232,0,1,1,1,1,0,1,1,0,2.15,1.14,1.45,0.1,0,0,0,3.09
0,34,0.06,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,11479,0,1,1,1,1,0,1,1,0,2.31,1.11,1.71,0.13,0,0,0,2.77
0,41,0.05,0,0,1,0,14,0,0,0,0,0,0,0,1,0,0,1,0,0,2.55,281157,0,1,1,1,1,0,1,1,0,0.68,0.62,0.65,0.72,0,0,1,0.67
0,41,0.05,0,0,1,0,18,0,0,0,0,0,0,0,1,0,0,1,0,0,20.2,350317,0,1,1,1,1,0,1,1,0,0.61,0.61,0.57,0.6,0,0,0,0.61
0,41,0.05,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,1569,0,0,0,0,0,0,1,1,0,2.8,1.47,2.68,0.32,0,0,1,2.49
0,41,0.05,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98,1559,0,0,0,0,0,0,1,1,0,2.57,0.83,2.44,0.32,0,0,1,2.12
0,48,0.04,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,13894,0,1,1,1,1,0,1,1,0,2.15,1.12,1.5,0.11,0,0,0,3.0
0,48,0.04,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,12636,0,0,1,1,0,0,1,1,0,2.11,0.93,2.43,0.04,0,1,0,1.71
0,48,0.04,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,12828,0,0,1,1,0,0,1,1,0,2.07,0.93,2.41,0.04,0,1,0,1.68
0,48,0.04,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,12932,0,0,1,1,0,0,1,1,0,2.09,0.92,2.4,0.04,0,1,0,1.67
0,37,0.16,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,60831,0,0,0,1,0,0,1,1,0,2.99,0.48,2.09,0.25,1,1,1,1.22
0,32,0.25,1,0,1,0,56,0,1,1,0,0,0,1,0,0,0,0,0,1,25.03,8827,0,1,1,1,1,0,1,1,0,0.85,0.95,0.6,0.71,0,1,0,0.88
0,45,0.07,0,1,0,0,55,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,90882,0,0,0,1,0,0,1,1,0,1.38,0.25,2.14,0.24,1,1,1,0.58
0,38,0.03,0,0,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,15.65,33951,0,0,1,1,1,0,1,1,0,2.7,0.27,1.38,0.28,1,1,0,1.37
0,36,0.03,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,1,0,0,18.37,55208,0,0,0,1,0,0,1,1,0,3.05,0.42,3.72,0.64,0,1,0,2.08
0,48,0.04,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,12932,0,0,1,1,0,0,1,1,0,2.09,0.92,2.4,0.04,0,1,0,1.67
0,31,0.03,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,10.03,58151,0,0,0,1,0,0,1,1,0,2.5,1.29,1.25,0.48,1,1,1,1.42
0,41,0.02,0,1,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,27.3,24627,0,0,1,1,0,0,1,1,0,2.17,0.7,1.45,0.07,1,1,1,1.29
0,39,0.05,0,1,0,0,39,0,0,0,0,0,0,0,1,0,0,2,0,0,1.62,27298,0,0,0,1,1,0,1,1,0,1.57,1.03,1.48,0.06,1,1,1,0.67
0,49,0.04,0,0,1,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0,15.57,1519807,0,1,1,1,1,0,1,1,0,0.87,0.7,0.75,0.77,0,1,0,0.72
0,42,0.05,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,41581,0,0,1,1,0,0,1,1,0,2.2,0.33,2.39,0.11,1,1,1,1.33
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,20.58,17101,0,0,0,1,0,0,1,1,0,2.62,0.58,1.9,0.3,0,1,1,1.13
0,26,0.04,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98,18566,0,1,1,1,0,0,1,1,0,1.65,0.83,2.03,0.63,0,1,1,0.89
0,51,0.29,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,25.65,27315,0,0,0,1,0,0,1,1,0,1.95,0.7,2.1,0.51,0,1,1,1.15
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,1.33,9411,0,0,0,1,1,1,1,1,0,1.25,1.16,1.88,0.03,0,1,1,1.25
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,39,0.03,0,1,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,117600,0,0,0,1,0,0,1,1,0,1.55,0.34,2.02,0.28,1,1,1,0.54
0,30,0.03,0,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,30031,0,0,1,1,0,0,1,1,0,1.86,0.74,2.21,0.43,0,1,1,1.13
