Class,H_len,H_upp_len,H_dot,H_com,H_lt,CC_exists,S_len,S_upp_len,S_emoji_has,S_lit_has,S_percent_has,S_dollar_has,S_euro_has,S_excl_has,S_dot_has,S_bold_has,S_quote_count,S_dot_count,S_dash_count,S_excl_count,Time_minutes_past,B_len,B_upp_len,B_emoji_has,B_lit_has,B_percent_has,B_dollar_has,B_euro_has,B_excl_has,B_dot_has,B_bold_has,B_quote_count,B_dot_count,B_dash_count,B_excl_count,B_subscribe_has,B_https_has,B_html_has,B_tag_len
0,57,0.11,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95,19254,0,0,0,1,1,0,1,1,0,3.18,0.64,1.5,0.37,1,1,1,1.67
0,34,0.03,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,13.63,42314,0,0,0,1,0,0,1,1,0,0.84,0.33,1.77,0.22,0,1,1,1.17
0,40,0.0,1,1,0,0,27,0,0,0,0,0,0,0,1,0,0,1,1,0,11.93,9171,0,0,0,1,0,0,0,1,0,1.53,0.35,1.64,0.0,0,1,0,1.21
0,31,0.03,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,41877,0,0,0,1,0,0,1,1,0,1.97,1.55,1.23,0.66,1,1,1,1.09
0,30,0.03,0,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,28820,0,0,1,1,0,0,1,1,0,1.85,0.74,2.18,0.44,0,1,1,1.12
0,39,0.05,0,1,0,0,44,0,1,0,0,0,0,0,1,0,0,1,0,0,1.92,23233,0,1,0,1,0,0,1,1,0,1.66,1.04,1.36,0.08,1,1,1,0.67
0,26,0.04,0,1,0,0,42,0,0,1,0,0,0,1,0,0,0,0,0,1,16.55,21181,0,0,1,1,0,0,1,1,0,1.89,0.75,2.06,0.59,1,1,1,1.06
0,42,0.05,0,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,8.8,7880,0,0,1,0,0,0,0,1,0,2.11,1.22,1.43,0.0,0,0,0,3.62
0,38,0.03,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,33837,0,0,1,1,1,0,1,1,0,2.71,0.27,1.39,0.28,1,1,0,1.37
0,26,0.04,0,1,0,0,47,0,0,1,0,0,0,1,0,0,0,0,0,1,4.5,21241,0,0,1,1,0,0,1,1,0,1.88,0.75,2.05,0.59,1,1,1,1.05
0,42,0.05,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,9306,0,0,1,0,0,0,1,1,0,1.25,0.81,0.69,0.04,0,0,0,2.1
0,26,0.04,0,1,0,0,41,0,0,1,0,0,0,1,0,0,0,0,0,1,17.62,21108,0,0,1,1,0,0,1,1,0,1.9,0.74,2.07,0.59,1,1,1,1.06
0,42,0.05,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63,27991,0,0,0,1,0,0,1,1,0,1.31,0.83,3.63,0.01,1,1,1,0.83
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,10.53,17105,0,0,0,1,0,0,1,1,0,2.62,0.58,1.91,0.3,0,1,1,1.13
0,48,0.04,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,12535,0,0,1,1,0,0,1,1,0,2.12,0.93,2.43,0.04,0,1,0,1.72
0,31,0.03,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13,57357,0,0,0,1,0,0,1,1,0,2.42,1.29,1.25,0.48,1,1,1,1.38
0,47,0.04,0,1,0,0,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1.67,34401,0,1,0,1,0,0,1,1,0,1.56,0.83,1.74,0.06,1,1,1,0.61
0,47,0.04,0,1,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,1,16.77,29034,0,0,1,1,0,0,1,1,0,0.69,0.21,2.36,0.18,0,1,1,1.24
0,30,0.03,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47,30077,0,0,1,1,0,0,1,1,0,1.88,0.81,2.08,0.43,0,1,1,1.17
0,30,0.03,0,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47,34352,0,0,1,1,0,0,1,1,0,1.87,0.81,2.11,0.38,0,1,1,1.17
0,39,0.08,0,0,1,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,2.57,4434,0,0,1,1,0,1,1,1,0,0.68,0.41,1.04,0.05,0,1,1,1.22
0,22,0.05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82,15722,0,0,0,1,0,0,1,1,0,1.93,0.49,2.85,0.1,1,1,1,1.42
0,58,0.19,1,1,0,0,38,0,0,0,0,0,0,0,1,0,0,2,1,0,21.65,43353,0,0,0,1,1,0,1,1,0,2.03,0.58,4.02,0.26,0,1,1,1.08
0,41,0.02,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,14.37,24475,0,1,0,1,0,0,1,1,1,2.18,0.68,1.42,0.07,1,1,1,1.3
0,20,0.0,0,1,0,0,43,0,0,1,0,0,0,1,0,0,0,0,1,1,0.88,5941,0,0,1,0,0,0,1,1,0,3.67,0.59,1.57,0.1,0,1,1,2.32
0,42,0.14,0,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,10.82,10040,0,0,1,1,0,0,1,1,0,0.46,0.17,1.86,0.01,0,0,1,0.62
0,24,0.04,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77,22473,0,0,0,1,0,0,1,1,0,2.53,0.6,3.06,0.33,0,1,1,1.15
0,57,0.11,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,26473,0,0,0,1,1,0,1,1,0,4.19,0.53,1.81,0.29,1,1,1,2.01
0,68,0.06,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,25826,0,0,0,1,0,0,1,1,0,2.75,0.99,2.29,0.04,0,1,1,1.58
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02,25257,0,0,0,1,0,1,1,1,0,0.81,0.82,2.75,0.05,0,1,1,0.44
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,17109,0,0,0,1,0,0,1,1,0,2.62,0.58,1.92,0.3,0,1,1,1.13
0,31,0.03,0,1,0,0,42,0,0,1,0,0,0,0,0,0,0,0,1,0,4.78,43101,0,0,1,1,0,0,1,1,0,2.73,0.34,1.35,0.39,1,1,1,1.11
0,31,0.03,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,9.73,64318,0,0,0,1,0,0,1,1,0,2.55,1.25,1.18,0.43,1,1,1,1.36
0,49,0.04,0,0,1,0,64,0,0,1,0,0,0,1,0,0,0,0,1,2,12.13,23422,0,1,1,0,0,0,1,1,0,2.39,0.97,2.75,0.07,0,1,0,2.19
0,39,0.05,0,1,0,0,57,0,0,0,0,0,0,0,1,0,0,1,0,0,1.87,30678,0,0,0,1,1,0,1,1,0,1.61,0.87,1.38,0.06,1,1,1,0.78
0,40,0.05,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,101241,0,0,0,1,0,0,1,1,0,1.19,0.56,3.9,0.11,1,1,0,0.5
0,30,0.03,0,1,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,19.7,143280,0,1,1,1,1,0,1,1,0,0.43,0.62,0.69,0.37,0,1,1,0.89
0,48,0.04,0,0,1,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,21.47,23047,0,1,1,1,0,0,1,1,0,3.12,1.47,2.37,0.04,0,1,0,2.3
0,58,0.05,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,28291,0,0,0,1,0,0,1,1,0,2.18,0.56,1.53,0.05,0,1,0,1.13
0,55,0.07,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,29538,0,0,0,1,1,0,1,1,0,4.22,0.53,1.55,0.26,1,1,1,2.03
0,22,0.05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,15722,0,0,0,1,0,0,1,1,0,1.93,0.49,2.85,0.1,1,1,1,1.42
0,42,0.05,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41286,0,0,0,1,0,0,1,1,0,2.3,0.32,2.47,0.09,1,1,1,1.42
0,31,0.03,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,29.97,43569,0,0,0,1,0,0,1,1,0,2.04,1.53,1.23,0.64,1,1,1,1.15
0,40,0.05,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,30605,0,0,0,1,0,0,1,1,0,1.74,0.87,1.82,0.06,1,1,1,0.71
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,3.03,9607,0,0,0,1,1,1,1,1,0,1.23,1.19,1.92,0.02,0,1,1,1.23
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,45,0.07,0,1,0,0,66,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,76615,0,0,0,1,0,0,1,1,0,1.17,0.29,2.5,0.29,1,1,1,0.46
0,35,0.06,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,904,0,0,0,0,0,0,1,1,0,2.43,0.88,1.88,0.22,0,1,0,3.21
0,26,0.04,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,19881,0,0,0,1,0,0,1,1,0,1.84,0.78,1.91,0.62,0,1,1,1.08
0,50,0.04,0,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1,0,5.52,94898,0,0,0,1,0,0,1,1,0,1.34,0.32,2.86,0.05,1,1,1,0.56
0,42,0.05,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,21.78,17552,0,0,0,1,0,0,1,1,0,1.13,0.85,3.4,0.01,1,1,1,0.79
0,43,0.05,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,29.45,11852,0,0,0,1,0,0,1,1,0,1.96,0.91,3.19,0.65,1,1,1,1.38
0,55,0.07,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05,27551,0,0,0,1,1,0,1,1,0,3.86,0.55,1.61,0.29,1,1,1,1.88
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,19.1,9607,0,0,0,1,1,1,1,1,0,1.23,1.19,1.92,0.02,0,1,1,1.23
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,30,0.03,0,1,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,16.87,8335,0,1,1,1,0,0,1,1,0,1.61,0.78,1.48,0.18,0,1,1,2.18
0,46,0.04,0,1,0,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,16.8,59781,0,1,1,1,0,1,1,1,0,1.6,0.48,3.23,0.13,0,1,1,1.13
0,43,0.05,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,16.77,7721,0,0,0,1,0,1,0,1,0,0.83,0.83,1.48,0.0,0,1,0,1.32
0,22,0.05,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,29.93,15657,0,0,0,1,0,0,1,1,0,1.94,0.47,2.88,0.1,1,1,1,1.43
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,13.63,17103,0,0,0,1,0,0,1,1,0,2.62,0.58,1.91,0.3,0,1,1,1.13
0,39,0.05,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,22010,0,0,0,1,0,0,1,1,0,1.82,0.94,1.58,0.09,1,1,1,0.76
0,22,0.05,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,29.08,15476,0,0,0,1,0,0,1,1,0,1.96,0.48,2.91,0.1,1,1,1,1.45
0,42,0.14,0,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1,12746,0,0,1,1,0,0,1,1,0,0.36,0.2,2.14,0.49,0,0,1,0.51
0,56,0.11,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78,26325,0,0,0,1,1,0,1,1,0,4.06,0.53,1.6,0.3,1,1,1,1.98
0,31,0.03,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35,41025,0,0,1,1,0,0,1,1,0,0.68,0.39,1.99,0.18,1,1,1,1.09
0,42,0.05,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48381,0,0,0,1,0,0,1,1,0,2.49,0.26,2.16,0.08,1,1,1,1.57
0,43,0.05,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,10.77,63873,0,1,0,1,0,0,1,1,0,3.7,0.52,3.06,0.35,0,1,0,1.85
0,31,0.03,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,53272,0,0,0,1,0,0,1,1,0,2.4,1.36,1.25,0.52,1,1,1,1.42
0,44,0.05,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0,1,0,0,2.3,23650,0,0,0,1,0,0,1,1,0,1.74,0.99,1.51,0.07,1,1,1,0.74
0,41,0.02,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,25047,0,0,1,1,0,0,1,1,0,2.13,0.69,1.44,0.07,1,1,1,1.27
0,53,0.06,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,63743,0,0,0,1,0,0,1,1,0,0.72,0.58,1.92,0.32,1,1,0,1.85
0,50,0.04,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,51291,0,0,1,1,0,0,1,1,0,1.92,0.29,2.34,0.03,1,1,1,1.05
0,24,0.04,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,29.72,19335,0,0,0,1,0,0,1,1,0,2.49,0.69,3.13,0.43,0,1,1,1.15
0,29,0.17,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,8.1,53941,0,1,0,1,0,0,1,1,0,3.19,0.66,2.37,0.14,1,1,1,1.55
0,24,0.0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,1,0,0,9.95,3803,0,0,0,0,0,0,0,1,0,0.05,1.45,0.26,0.0,0,1,0,0.08
0,31,0.03,0,1,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,15.18,12264,0,0,1,1,0,0,1,1,0,1.48,0.5,2.32,0.58,1,1,1,1.05
0,45,0.07,0,1,0,0,95,0,0,0,0,0,0,0,1,0,0,2,0,0,9.93,33476,0,0,1,1,0,0,1,1,0,2.26,0.68,2.44,0.31,1,1,0,1.26
0,45,0.07,0,1,0,0,119,0,0,0,0,0,0,0,1,0,0,2,0,0,8.42,34305,0,0,1,1,0,0,1,1,0,2.32,0.67,2.44,0.32,1,1,0,1.31
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,4.22,17105,0,0,0,1,0,0,1,1,0,2.62,0.58,1.91,0.3,0,1,1,1.13
0,32,0.03,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,58191,0,0,0,1,0,1,1,1,0,2.74,1.27,1.36,0.48,0,1,1,1.66
0,31,0.03,0,1,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,54472,0,0,0,1,0,0,1,1,0,2.43,1.35,1.22,0.51,1,1,1,1.45
0,32,0.03,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,25257,0,0,0,1,0,1,1,1,0,0.81,0.82,2.75,0.05,0,1,1,0.44
0,48,0.04,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,12943,0,0,1,1,0,0,1,1,0,2.06,0.93,2.4,0.04,0,1,0,1.67
0,48,0.04,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,12943,0,0,1,1,0,0,1,1,0,2.06,0.93,2.4,0.04,0,1,0,1.67
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,16.27,9607,0,0,0,1,1,1,1,1,0,1.23,1.19,1.92,0.02,0,1,1,1.23
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,56,0.11,0,1,0,0,52,0,0,0,0,0,0,1,0,0,0,0,0,1,5.25,26730,0,0,0,1,1,0,1,1,0,2.48,0.4,2.73,0.3,1,1,1,1.25
0,54,0.06,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,32734,0,1,1,1,0,0,1,1,0,1.63,0.8,2.05,0.53,1,1,1,1.15
0,51,0.16,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43,19121,0,1,0,1,0,0,1,1,0,1.66,0.8,1.98,0.6,0,1,1,0.88
0,32,0.03,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,4620,0,0,0,1,0,0,0,1,0,1.77,0.67,1.17,0.0,0,1,1,1.75
0,32,0.03,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,29.15,67452,0,0,1,1,0,1,1,1,0,2.88,1.15,1.36,0.42,0,1,1,1.84
0,39,0.05,0,1,0,0,40,0,0,0,0,0,0,0,1,0,0,2,0,0,1.53,27531,0,0,0,1,1,0,1,1,0,1.55,0.93,1.37,0.06,1,1,1,0.69
0,31,0.03,0,1,0,0,44,0,0,0,0,0,0,0,1,0,0,1,0,0,23.78,48067,0,0,0,1,0,0,1,1,0,2.14,1.43,1.23,0.58,1,1,1,1.23
0,34,0.24,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,25.28,12281,0,0,1,1,0,0,1,1,0,3.79,0.83,1.45,0.08,0,1,1,2.25
0,32,0.03,0,1,0,0,31,0,0,0,0,0,0,1,0,0,0,0,1,1,28.33,58289,0,0,1,1,0,1,1,1,0,2.77,1.24,1.41,0.48,0,1,1,1.77
0,31,0.03,0,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32,64450,0,0,0,1,0,0,1,1,0,2.62,1.23,1.26,0.43,1,1,1,1.49
0,33,0.0,1,0,1,0,78,0,0,1,0,0,0,0,1,0,0,1,0,0,20.3,140235,0,1,1,1,1,0,1,1,0,0.82,0.77,0.76,0.78,0,1,0,0.88
0,47,0.02,0,0,0,0,39,0,0,0,0,0,0,0,1,0,0,1,0,0,6.88,59770,0,0,0,1,0,0,1,1,0,3.05,0.39,3.79,0.65,0,1,0,2.12
0,42,0.05,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,27.62,12708,0,0,0,1,0,0,1,1,0,1.46,1.05,3.4,0.03,1,1,1,1.15
0,33,0.0,1,0,1,0,78,0,0,1,0,0,0,0,1,0,0,1,0,0,28.83,301857,0,1,1,1,1,0,1,1,0,0.87,0.72,0.69,0.73,0,1,0,0.74
0,57,0.11,0,1,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,1,10.2,52210,0,1,0,1,1,0,1,1,0,4.5,0.44,1.69,0.17,1,1,1,2.07
0,30,0.03,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12.62,6129,0,0,0,0,1,0,1,1,0,1.66,0.78,2.25,0.07,0,1,1,0.9
0,24,0.04,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,1,2.53,9596,0,0,1,1,1,1,1,1,0,1.23,1.21,1.9,0.03,0,1,1,1.23
0,24,0.12,1,0,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1.97,1057,0,0,1,0,0,0,1,1,0,0.19,2.08,0.09,0.28,0,1,0,0.0
0,24,0.12,1,0,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,4.05,863,0,0,1,0,0,0,1,1,0,0.23,1.85,0.12,0.35,0,1,0,0.0
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,20.07,9607,0,0,0,1,1,1,1,1,0,1.23,1.19,1.92,0.02,0,1,1,1.23
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,22,0.05,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,1,0,0,3.18,7289,0,0,1,1,0,0,1,1,0,5.57,0.29,1.33,0.03,1,1,0,2.14
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,7.08,17097,0,0,0,1,0,0,1,1,0,2.62,0.58,1.89,0.3,0,1,1,1.13
0,24,0.04,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,1.53,9607,0,0,0,1,1,1,1,1,0,1.23,1.19,1.92,0.02,0,1,1,1.23
0,31,0.13,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,3088,0,0,0,0,0,0,1,1,0,0.71,1.59,0.81,0.06,0,1,0,0.97
0,27,0.04,0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,17.75,11532,0,0,1,1,0,1,1,1,0,3.1,0.76,1.66,0.05,0,1,1,2.55
0,27,0.04,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92,5177,0,0,0,1,0,0,1,1,0,3.28,0.64,0.85,0.04,0,1,1,1.76
0,32,0.03,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5196,0,1,0,1,0,0,1,1,0,2.31,0.79,2.6,0.21,0,1,1,1.42
0,42,0.05,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,69275,0,0,0,1,0,0,1,1,0,2.22,0.19,3.12,0.22,1,1,1,1.12
0,42,0.05,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,76232,0,0,0,1,0,0,1,1,0,2.11,0.16,3.19,0.18,1,1,1,1.05
0,40,0.05,0,1,0,0,27,0,0,0,0,0,0,0,1,0,0,1,0,0,2.3,25114,0,0,0,1,0,0,1,1,0,1.7,1.01,1.57,0.07,1,1,1,0.69
0,24,0.12,1,0,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23,1788,0,0,1,0,0,0,1,1,0,0.22,1.45,0.28,0.17,0,1,0,0.0
0,31,0.03,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,15.38,53051,0,0,0,1,0,0,1,1,0,2.42,1.35,1.28,0.52,1,1,1,1.34
0,42,0.05,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,87551,0,0,0,1,0,0,1,1,0,2.28,0.17,3.19,0.25,1,1,1,1.17
0,24,0.04,1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,32848,0,0,0,1,0,0,1,1,0,1.24,0.46,2.33,0.34,0,1,1,0.67
0,39,0.05,0,1,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,29.7,25864,0,0,0,1,0,0,1,1,0,1.71,0.92,1.49,0.12,1,1,1,0.77
0,42,0.05,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,54327,0,0,0,1,0,0,1,1,0,1.8,0.25,3.09,0.2,1,1,1,0.93
0,31,0.03,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1.55,60499,0,0,0,1,0,0,1,1,0,2.59,1.27,1.27,0.46,1,1,1,1.45
0,33,0.06,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1.43,105294,0,0,0,1,0,0,1,1,0,1.94,0.2,3.24,0.25,1,1,1,1.05
0,28,0.32,0,0,1,0,38,0,0,1,0,0,0,1,0,0,0,0,0,1,8.8,5750,0,0,1,0,0,0,1,1,0,2.43,1.46,1.15,0.03,0,1,1,2.75
0,35,0.09,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,0,0,23.85,17107,0,0,0,1,0,0,1,1,0,2.62,0.58,1.92,0.3,0,1,1,1.13
